SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_1400_38,979300,5237600,493726,2144200,12930,397000,15981,158600,16067,242900,
seq_1400_39,979300,5387600,492822,2103600,12856,430800,17225,125600,15636,203500,
seq_1400_40,979300,5964800,489217,1120700,12865,230800,16410,110000,16503,179600,
seq_1400_41,979300,6392500,503494,1163300,12894,240500,17800,112800,16809,180900,
seq_1400_42,979300,6670500,500441,1212200,12873,238400,16599,103400,16000,172300,
seq_1400_43,979300,5674600,483623,1232400,12910,285600,17483,143700,16610,183100,
seq_1400_44,979300,5140400,499252,1119600,12876,249500,14907,107000,15299,173500,
seq_1400_45,979300,5482700,503321,1507700,12886,377600,16538,151200,16575,266000,
seq_1400_46,979300,5971400,480388,1184800,12870,262800,16467,115000,14888,173700,
seq_1400_47,979300,7378000,486428,2106000,12925,347400,18084,145300,16608,259400,
seq_1400_48,979300,5779300,486349,1121800,12946,218500,17522,102300,15161,172600,
seq_1400_49,979300,4768200,500214,1038300,12946,224900,15359,100400,14137,162400,
seq_1400_50,979300,6414100,493150,1427600,12900,281600,15377,128900,15686,291700,
seq_1400_51,979300,5104800,474482,996400,12909,235400,17130,100300,14664,158200,
seq_1400_52,979300,7256600,482932,1364200,12869,288700,16950,134000,15462,222600,
seq_1400_53,979300,4791800,496067,1107600,12949,252700,17978,124000,15018,207200,
seq_1400_54,979300,4871000,494624,1173500,12881,202200,15455,101700,15702,151000,
seq_1400_55,979300,4848400,496920,991200,12913,227000,17257,95600,16025,168500,
seq_1400_56,979300,4507100,494011,1035600,12894,224700,17895,100000,15010,175800,
seq_1400_57,979300,5225200,486010,988100,12901,220200,15843,95500,14927,159600,
seq_1400_58,979300,4826900,494081,1094200,12917,225000,17128,106000,15154,160200,
seq_1400_59,979300,4587600,478307,1006900,12910,220100,15710,95100,16868,173600,
seq_1400_60,979300,4843100,498171,1026100,12908,207200,18172,94800,14957,147200,
seq_1400_61,979300,4719700,485413,1015600,12909,226700,15716,101800,15645,169000,
seq_1400_62,979300,4698900,503393,1032500,12870,214600,15643,95000,14856,155500,
seq_1400_63,979300,4899900,496751,1018800,12854,208700,16434,97700,16217,166700,
seq_1400_64,979300,4842400,482844,1252900,12905,252500,14543,121300,14772,155200,
seq_1400_65,979300,4476700,481690,975500,12887,213400,16805,92700,16859,151600,
seq_1400_66,979300,6656800,506032,1032100,12921,215600,15774,95300,15200,157300,
seq_1400_67,979300,4422700,494485,1080600,12902,272400,16990,113200,14405,192700,
seq_1400_68,979300,4425400,493295,1100500,12862,229100,16154,94500,15504,183500,
seq_1400_69,979300,5483100,494125,1072900,12859,241700,16022,106000,16375,177500,
seq_1400_70,979300,4859200,498136,1750800,12880,409500,17588,202900,15509,335400,
seq_1400_71,979300,5504500,497425,1368300,12896,297200,15602,109100,14690,166100,
seq_1400_72,979300,4895900,480060,1142800,12915,218500,15026,96100,14589,162300,
seq_1400_73,979300,5608800,481575,1920800,12931,324200,16634,128300,14800,248300,
seq_1400_74,979300,5812000,492425,1562400,12927,243800,16947,111800,14780,178200,
seq_1400_75,979300,6093600,487280,1206400,12901,293600,15965,107200,15308,183300,
seq_1400_76,979300,6885200,502483,1154200,12885,202000,14670,95900,13858,153800,
seq_1400_77,979300,7302400,491253,2153100,12883,234100,16603,104600,15192,176800,
seq_1400_78,979300,5537900,481292,1139900,12892,223400,15954,101500,16658,171300,
seq_1400_79,979300,4792000,492777,1068900,12909,212800,19040,97400,15443,161300,
seq_1400_80,979300,5155100,479785,951600,12863,204900,16318,96900,15800,153600,
seq_1400_81,979300,5573400,482799,1583600,12922,266600,17128,122400,16225,161800,
seq_1400_82,979300,4598500,514841,1035600,12926,205700,15418,95000,16534,156200,
seq_1400_83,979300,4329500,500565,1073100,12910,269600,16213,107500,15959,190400,
seq_1400_84,979300,6524100,489551,1047700,12896,212700,15631,97300,14789,159800,
seq_1400_85,979300,4615200,502582,2378700,12926,370600,18368,154200,16750,199400,
seq_1400_86,979300,4660400,490008,1029700,12907,207100,16373,98200,17075,163200,
seq_1400_87,979300,5375300,489936,1029500,12896,235400,15083,103300,14353,171000,
seq_1400_88,979300,5781900,488783,1453900,12927,257100,16915,100300,14881,163300,
seq_1400_89,979300,4985200,470290,1079500,12902,226900,16777,104100,14962,164400,
seq_1400_90,979300,4849500,498578,1041100,12927,213700,15857,93300,14796,161000,
seq_1400_91,979300,5966700,494522,1122200,12874,223000,18641,103900,15833,162700,
seq_1400_92,979300,4758200,482426,993000,12874,240200,16806,105200,15536,173100,
seq_1400_93,979300,4667700,502088,1113500,12891,219700,16805,96000,14742,160200,
seq_1400_94,979300,5503000,495867,1024800,12918,262500,16123,110500,15058,177600,
seq_1400_95,979300,5450900,493420,2118300,12924,402700,16407,157700,15818,199500,
seq_1400_96,979300,4979400,472592,981400,12912,203100,14812,94100,15048,185300,
seq_1400_97,979300,5406800,495852,1103400,12867,229500,16057,107400,15086,160300,
seq_1400_98,979300,5464500,475798,1620700,12922,225100,16150,111100,15835,175500,
seq_1400_99,979300,4741100,492110,989800,12878,220500,18822,104400,16288,166500,
seq_1450_0,1050525,5178800,528294,1072500,13374,220300,16658,99100,18602,159800,
seq_1450_1,1050525,5979300,503634,1409700,13400,300200,18385,135200,15716,248100,
seq_1450_2,1050525,5982100,533666,2063200,13436,391900,17188,152200,15727,285800,
seq_1450_3,1050525,5808100,526540,1444300,13446,348100,16938,243700,16809,255900,
seq_1450_4,1050525,5306700,518336,1040700,13394,251900,16776,178900,17313,288000,
seq_1450_5,1050525,5514800,511228,1178800,13437,242400,16357,115700,15725,184100,
seq_1450_6,1050525,7133800,529762,1195900,13439,270900,17879,117100,15768,181700,
seq_1450_7,1050525,6868000,533466,1314800,13445,255500,17962,104600,15934,176400,
seq_1450_8,1050525,5611200,525936,1699800,13412,422100,17519,176400,16022,260900,
seq_1450_9,1050525,4982800,539491,1078600,13432,215300,17365,100000,15715,166700,
seq_1450_10,1050525,5589100,517737,1274700,13427,228200,15968,104200,15586,162600,
seq_1450_11,1050525,6079500,519541,1844100,13402,281600,16221,111200,16600,227000,
seq_1450_12,1050525,5573700,519274,1543300,13436,291200,15040,112800,15157,194800,
seq_1450_13,1050525,5006000,528884,1230800,13407,226200,16499,114000,16636,174100,
seq_1450_14,1050525,5382600,524959,1068300,13430,223100,17697,104900,16255,166000,
seq_1450_15,1050525,5202800,535926,1152600,13441,240500,16277,102400,14979,186800,
seq_1450_16,1050525,5019200,531109,1126300,13466,217800,19207,104100,14943,166100,
seq_1450_17,1050525,5390000,532249,1322800,13422,222300,17012,101200,15217,168700,
seq_1450_18,1050525,8111500,533635,1458500,13413,335000,15993,302400,14811,293100,
seq_1450_19,1050525,6472000,538827,1541300,13443,265900,16461,133000,14721,214200,
seq_1450_20,1050525,6027100,539282,2167500,13457,436900,15567,156900,14489,292000,
seq_1450_21,1050525,5819400,536246,1150900,13425,221800,16213,107300,14869,169200,
seq_1450_22,1050525,5425700,538316,1214600,13405,268200,17000,110200,15313,200400,
seq_1450_23,1050525,6160200,536066,1202500,13422,256200,16652,115200,16178,186200,
seq_1450_24,1050525,5738100,506958,1505000,13431,307000,15702,133400,15608,175200,
seq_1450_25,1050525,5921200,546711,1262000,13403,259600,16006,126400,16251,239400,
seq_1450_26,1050525,5709700,524597,1458700,13421,245700,16218,108800,14591,186900,
seq_1450_27,1050525,7091200,531256,1376400,13406,263000,18903,135400,15801,193400,
seq_1450_28,1050525,7239800,515830,1785400,13381,271600,16472,136200,16032,254700,
seq_1450_29,1050525,6025800,529714,1128500,13407,250800,16315,115600,16472,180900,
seq_1450_30,1050525,5843200,525624,1514600,13451,336800,16009,323800,16851,232200,
seq_1450_31,1050525,6937400,528405,1505500,13451,466400,15753,169800,15280,275600,
seq_1450_32,1050525,6194500,522254,1375700,13503,337500,19411,135100,16310,193200,
seq_1450_33,1050525,5674700,537359,1276200,13441,341300,16506,135200,15838,191600,
seq_1450_34,1050525,6337800,521936,1258100,13435,324500,16323,112400,15904,178000,
seq_1450_35,1050525,6534600,524267,2386100,13397,457500,17450,194200,15469,317700,
seq_1450_36,1050525,8012100,527021,1867500,13416,237400,17238,113100,15223,198800,
seq_1450_37,1050525,8329600,530433,2647700,13415,471600,16605,163800,16771,293500,
seq_1450_38,1050525,8264600,529300,1941800,13442,426000,17592,184000,15405,287100,
seq_1450_39,1050525,6645400,525174,1283000,13435,258100,16978,117400,16008,208500,
seq_1450_40,1050525,6370900,526932,1287800,13399,288500,16734,138600,17713,192200,
seq_1450_41,1050525,6821700,523733,1218700,13405,263600,16869,108700,15503,186200,
seq_1450_42,1050525,5922700,531213,1896300,13423,361500,16962,116400,17113,216900,
seq_1450_43,1050525,5470500,526900,1199000,13445,259400,17745,119800,16469,187700,
seq_1450_44,1050525,5505500,524491,1295500,13416,279300,18829,122100,15813,177900,
seq_1450_45,1050525,5849100,530213,1194900,13433,253000,17179,107000,15462,190700,
seq_1450_46,1050525,6208800,532507,1189300,13434,264200,15951,112600,15283,182200,
seq_1450_47,1050525,6891200,537024,1853800,13474,561900,15657,149000,15281,297800,
seq_1450_48,1050525,5894300,515768,1175600,13465,317200,17695,151000,16770,1039800,
seq_1450_49,1050525,5479000,519007,1707000,13416,342100,17028,128000,15658,265200,
seq_1450_50,1050525,6372300,527677,1181900,13434,246500,16412,145400,15281,369400,
seq_1450_51,1050525,6514600,549556,1417700,13427,268400,17310,124600,16631,202200,
seq_1450_52,1050525,5650400,524160,1138300,13467,253300,16650,110100,16763,202900,
seq_1450_53,1050525,6404900,524812,1552200,13436,236700,16727,114000,16678,191600,
seq_1450_54,1050525,5485500,526319,1573500,13419,380900,16356,145100,14883,246200,
seq_1450_55,1050525,5665000,534610,1105100,13400,217200,16079,102900,15240,168100,
seq_1450_56,1050525,5608100,518842,1443200,13429,300200,17454,137300,16122,225300,
seq_1450_57,1050525,5939500,532015,1258100,13419,355100,16730,381100,15262,706700,
seq_1450_58,1050525,9710700,522159,4169900,13472,423800,17499,155600,16989,273400,
seq_1450_59,1050525,7431800,523535,1873200,13441,759200,16415,144300,14993,223700,
seq_1450_60,1050525,5508700,513158,1179700,13463,232600,16732,103100,16903,182300,
seq_1450_61,1050525,5259900,531983,1177500,13462,243200,16140,106600,15962,181300,
seq_1450_62,1050525,6993600,532326,1179100,13432,212200,16342,110100,14345,183600,
seq_1450_63,1050525,6411900,512677,1332700,13436,256300,17553,137100,17673,187600,
seq_1450_64,1050525,5112800,518460,1692300,13424,291000,16042,139800,15139,248200,
seq_1450_65,1050525,4998600,522508,1241300,13466,290800,18159,139900,17041,224700,
seq_1450_66,1050525,6723200,521808,1340100,13474,221300,16539,146700,14948,357000,
seq_1450_67,1050525,5990800,527620,1209400,13451,224900,16405,103900,15909,164400,
seq_1450_68,1050525,7006500,513358,1529300,13411,330500,16696,146600,14675,235100,
seq_1450_69,1050525,5324300,525385,1714800,13460,278900,16665,113600,15886,193900,
seq_1450_70,1050525,6419500,539698,1216600,13450,231100,19279,121400,15583,184400,
seq_1450_71,1050525,6097500,520584,1054800,13440,225300,16583,99700,16540,166800,
seq_1450_72,1050525,6314900,519132,1184700,13422,242500,17792,122000,15893,186400,
seq_1450_73,1050525,6528700,529368,1794000,13431,291400,17696,113600,15107,206700,
seq_1450_74,1050525,6619200,533119,2184500,13416,438300,17363,142400,14980,263700,
seq_1450_75,1050525,6669500,521432,1792400,13431,379000,18388,148700,16383,191800,
seq_1450_76,1050525,5066300,529772,1111400,13412,224400,16548,101600,16933,175000,
seq_1450_77,1050525,5690500,522224,1140600,13436,216600,19440,101800,15493,159700,
seq_1450_78,1050525,6356700,520073,1060700,13429,217600,16630,100600,16873,166100,
seq_1450_79,1050525,5321200,533542,2157600,13442,360300,16758,151800,16753,275800,
seq_1450_80,1050525,5429800,522784,1231700,13451,369300,18457,168900,16118,247500,
seq_1450_81,1050525,5015500,527502,1053700,13421,215200,16420,100600,14819,170200,
seq_1450_82,1050525,5347600,523914,1063300,13424,238000,16484,110200,15399,185700,
seq_1450_83,1050525,5305100,531963,1747400,13406,257300,16719,115500,15616,175700,
seq_1450_84,1050525,5082200,524731,1522100,13435,316100,17415,129800,18578,206700,
seq_1450_85,1050525,5069600,532576,1066700,13452,211000,16145,104900,15372,166800,
seq_1450_86,1050525,5705300,514497,1112500,13409,220400,18577,104300,16786,169600,
seq_1450_87,1050525,5403900,535607,1061300,13451,229500,16458,100200,15059,176400,
seq_1450_88,1050525,5567100,548992,1878100,13450,361500,17840,116400,15432,185200,
seq_1450_89,1050525,5935400,527236,1051900,13462,228200,16188,98400,16174,194800,
seq_1450_90,1050525,6081000,510908,1107100,13445,214200,18368,103300,16061,163900,
seq_1450_91,1050525,4987600,532707,1078000,13476,232900,17732,105200,14972,178700,
seq_1450_92,1050525,6055800,527980,1234000,13404,232100,18154,100900,14824,159700,
seq_1450_93,1050525,5749300,525328,1111400,13410,219800,15956,104300,16179,176800,
seq_1450_94,1050525,5010700,519615,1635100,13410,355000,16964,226800,14396,322700,
seq_1450_95,1050525,4762600,515446,1038400,13440,215900,16440,98500,16185,167600,
seq_1450_96,1050525,5202700,549498,1111100,13462,217900,16084,102100,17087,163300,
seq_1450_97,1050525,5458200,518628,1595000,13481,311900,17832,125900,16518,219900,
seq_1450_98,1050525,4901000,530247,1097200,13421,221800,16216,99300,15215,169900,
seq_1450_99,1050525,5047800,527946,1100200,13433,223000,18294,100600,15217,179800,
seq_1500_0,1124250,15861300,555633,7083900,13985,463100,17044,149100,16745,264900,
seq_1500_1,1124250,8581800,566511,2601200,13988,421100,20668,170200,17908,271600,
seq_1500_2,1124250,9534400,563020,2874000,13971,412400,20053,229500,17411,322000,
seq_1500_3,1124250,13878800,577668,3708100,13966,396300,16323,167600,16066,288600,
seq_1500_4,1124250,6535400,553228,1511100,13978,281600,18151,126700,16021,208600,
seq_1500_5,1124250,6066800,547138,1232500,13991,1373100,16865,100700,15635,171000,
seq_1500_6,1124250,5888600,562098,1409200,13942,316600,17449,124200,17053,199400,
seq_1500_7,1124250,5778000,563757,1261800,13992,247900,17810,125600,16970,218500,
seq_1500_8,1124250,5827100,579021,1292500,13977,254500,17250,114500,17139,188400,
seq_1500_9,1124250,7752900,567648,1606300,13962,319300,17477,145400,16130,236600,
seq_1500_10,1124250,7698600,558191,1135700,13978,223600,20232,103200,15829,172100,
seq_1500_11,1124250,8512000,562252,1832300,13981,409300,17027,190400,15333,330200,
seq_1500_12,1124250,7365200,563415,1491700,13948,268200,17552,129400,19905,212300,
seq_1500_13,1124250,7610800,557386,1568400,13938,357400,16755,152400,16322,248300,
seq_1500_14,1124250,6587500,575981,2173200,13931,484200,17329,144400,15755,229900,
seq_1500_15,1124250,5791200,574591,1334700,14010,239900,17713,110500,17631,177900,
seq_1500_16,1124250,6356500,572729,1758700,13976,397300,16740,180500,17401,298900,
seq_1500_17,1124250,6117700,551643,1247100,13941,249500,16945,116200,18851,193900,
seq_1500_18,1124250,6089900,572658,1968000,13956,351000,16987,153400,16672,239400,
seq_1500_19,1124250,7911900,561830,1300000,13940,274500,17965,144700,17515,193300,
seq_1500_20,1124250,6953500,566127,1676300,13975,378400,17533,166500,16567,247200,
seq_1500_21,1124250,6069500,579067,1407100,13976,261000,17950,135700,16486,217800,
seq_1500_22,1124250,5424400,577130,1518600,13964,304500,18130,117100,16975,213800,
seq_1500_23,1124250,5464200,550990,1183400,13969,234100,18660,112700,16376,194000,
seq_1500_24,1124250,8785200,560582,2037700,13989,307300,16330,162500,17443,263800,
seq_1500_25,1124250,8323600,566901,1720300,13940,671900,18493,139500,16580,310700,
seq_1500_26,1124250,7779500,560908,1450900,13979,267300,16757,127700,16234,192900,
seq_1500_27,1124250,6048400,568621,2332800,13958,1001600,16750,154700,17687,437600,
seq_1500_28,1124250,6665700,564231,2159000,13984,646600,17677,227600,16756,347700,
seq_1500_29,1124250,8284500,559650,1652000,13964,353500,17033,126900,17308,207400,
seq_1500_30,1124250,6583100,571913,1805100,13961,316400,16761,116500,17366,213400,
seq_1500_31,1124250,6025700,557623,1264900,13946,244000,17466,118700,17132,202700,
seq_1500_32,1124250,6272100,562384,1564800,13992,300800,17630,141200,19017,234000,
seq_1500_33,1124250,5801700,561936,1588400,13950,340600,18615,146100,16699,233400,
seq_1500_34,1124250,6596600,572025,1227700,13914,459400,18546,212500,16170,260500,
seq_1500_35,1124250,5843800,569061,1318800,13948,222900,17281,106200,15678,168900,
seq_1500_36,1124250,7474100,556526,1748900,13933,397800,16086,124200,17494,205900,
seq_1500_37,1124250,5412600,549873,1208400,13963,233200,17712,105300,16816,176800,
seq_1500_38,1124250,6235800,563415,1172300,13981,257100,17069,115200,17550,201500,
seq_1500_39,1124250,5261800,563382,1163800,13944,240600,16941,112200,16616,183900,
seq_1500_40,1124250,7036800,570899,1229800,13963,217100,17318,106100,17440,186000,
seq_1500_41,1124250,6527600,573825,1959900,13989,352400,17917,164600,15969,292000,
seq_1500_42,1124250,5398300,555289,1119600,13932,243300,18328,237800,17185,259300,
seq_1500_43,1124250,5499500,571877,1235400,13978,238200,17832,104100,17173,170900,
seq_1500_44,1124250,7543400,563320,1714800,13983,235000,18548,103000,15789,171700,
seq_1500_45,1124250,6637900,562006,1363200,13944,239100,18048,106600,15960,165600,
seq_1500_46,1124250,6826900,557738,1430500,13968,321400,18877,116700,15778,239400,
seq_1500_47,1124250,7058000,578438,2570400,13919,383000,17407,140600,16955,298800,
